economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172861799,0.810547214,1,19,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210182522,1.073061625,2,46,3,5,1,,1,1,1,2,2,1,2,,1,1,1,1,2,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,1,3,1,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,115069905,3.466896947,1,18,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,1,2,,,,1,2,,2,1,2,1,,1,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,189248024,1.398426528,1,31,1,2,2,,1,1,0,2,2,2,,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,2,,1,1,1,2,1,,2,2,,2,1,2,2,,2,1,1,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,1,1,,1,1,4,3,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112835536,0.679891242,1,45,3,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,2,,1,1,1,1,1,,1,1,,1,2,2,2,2,1,3,3,1,1,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,3,,1,0,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,206682941,3.304691428,2,25,1,1,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1,2,2,,,,,,,2,2,2,2,2,,,2,1,1,2,2,,2,2,2,2,1,2,1,,2,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,1,3,1,,1,1,4,2,4,4,2,2,2,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166489586,0.954937831,2,31,2,2,1,,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,2,1,1,2,2,,,1,1,2,2,2,1,,,1,2,1,2,,,1,1,2,2,1,,1,1,2,2,1,1,,0,1,2,1,4,2,2,2,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,206698457,0.253162322,1,18,2,4,2,,1,1,0,2,1,2,,,1,1,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,2,,2,2,2,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,3,2,,0,1,4,4,4,4,4,4,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,158544007,3.59034182,2,59,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,1,2,,,,,,,,,,,2,,,1,2,2,,,,2,1,,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,2,,1,1,4,4,4,2,3,1,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,144312177,1.50361612,2,30,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,2,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204976430,0.70650141,2,39,2,3,1,,1,1,0,1,1,1,1,1,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,1,,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,1,1,2,2,2,1,,2,,,,,,2,2,2,3,2,2,,1,1,1,2,4,4,2,5,1,2,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,209848152,1.544321429,1,19,2,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,2,,,,,,1,1,1,2,,,1,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,1,1,1,2,4,4,4,5,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,135353939,0.793858984,1,28,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,1,2,2,1,1,,2,2,2,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,1,2,1,2,,,2,,,,,,2,1,2,2,2,1,,1,1,1,1,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,127360691,1.001809435,1,19,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,4,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,165588617,1.015917251,2,58,3,5,2,,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,0,1,4,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,165876276,2.767205636,1,44,1,4,1,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,3,1,1,1,2,2,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,2,,1,0,4,4,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,116977466,0.878576769,2,27,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,1,2,,1,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159464438,1.499329524,1,15,1,5,2,,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,2,2,1,1,1,,1,1,2,2,2,2,2,,1,3,2,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,1,0,4,4,4,4,4,1,2,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,194708075,1.082464309,2,38,2,3,1,,1,1,0,1,2,1,1,2,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,2,1,1,2,2,1,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,2,2,1,,1,1,4,4,4,2,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,144530416,0.500904717,1,24,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,2,2,1,,0,0,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,136328321,3.59034182,2,37,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,2,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,4,4,4,3,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,170071533,3.59034182,2,38,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,4,4,4,5,2,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,175316215,0.51477381,1,18,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,1,,1,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,145301475,0.168433106,1,25,3,5,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,2,1,,1,1,1,1,2,2,1,2,1,2,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,3,2,1,,1,1,4,4,4,4,1,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150437398,2.158312995,2,35,1,4,1,,1,1,1,,,1,1,1,1,1,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,1,1,2,2,2,2,,2,2,2,,,,2,2,2,2,1,1,1,,2,2,1,1,1,,,1,1,,,1,1,1,1,,,1,2,2,1,,,2,1,2,1,1,,,2,,,,,,1,2,2,1,2,1,,1,1,1,1,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,149713477,0.27977431,1,42,2,5,1,,1,1,0,1,2,1,2,,1,2,1,1,2,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,,2,1,,2,2,1,1,,1,2,3,1,1,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,3,3,1,3,,1,1,4,2,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,198894325,0.68214391,1,18,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,1,2,,1,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114851925,1.310714797,1,46,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,1,,1,1,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113345368,0.781372477,2,23,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,1,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,1,1,,1,0,4,2,4,4,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,116019407,0.500904717,1,20,2,2,2,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,2,2,,,,1,2,2,,,2,2,,,,,,,1,1,2,2,2,2,1,1,1,1,,,1,1,2,2,2,1,,1,0,4,3,3,1,3,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161426260,0.923646254,2,52,3,4,1,,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,1,2,,2,1,1,1,,2,1,1,1,2,2,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,2,2,2,2,2,1,1,1,1,2,2,,1,1,2,4,4,3,2,4,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,115135984,0.624993129,1,32,3,5,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,3,2,2,2,,0,0,1,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,122151759,0.687466772,2,43,3,5,1,,1,1,0,1,2,2,,,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,1,2,1,2,1,,2,2,2,2,1,2,1,,2,3,2,1,2,2,1,1,2,1,1,1,2,2,,,1,1,2,1,2,,,2,1,2,2,2,2,2,2,,,,,,2,2,3,3,2,1,,1,1,1,3,4,4,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121136254,1.116124427,2,66,2,4,2,,1,1,0,2,2,1,1,1,2,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,1,,2,2,1,1,1,,1,1,2,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,1,2,2,2,2,1,1,1,2,,,2,2,2,3,2,2,,1,1,4,4,3,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178177406,0.75180806,2,25,2,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,1,2,,1,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172485259,0.821580165,2,29,2,2,1,,1,1,1,1,2,2,,,1,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,1,2,,,2,2,1,2,1,,2,2,2,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,1,2,1,2,2,2,1,,2,,,,,,1,1,1,2,2,1,,0,1,1,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166817055,0.687466772,2,38,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,2,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210195963,0.556217836,2,36,3,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,206883636,0.635981125,1,24,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,,2,2,2,,,,1,2,,2,2,2,1,,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,1,2,2,2,2,2,,,,,,2,2,2,2,1,2,,1,1,3,4,3,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,182789163,0.687466772,2,43,2,5,1,,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,1,2,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,3,3,2,1,,1,1,4,1,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,129378317,1.249986257,1,30,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,131898340,0.390686238,2,18,2,4,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,2,2,2,1,2,,,2,2,1,2,1,,2,2,2,2,2,2,2,,2,2,2,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201195954,0.887168624,2,47,3,5,1,,1,1,0,2,2,1,1,1,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,3,3,1,1,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,4,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121169588,2.580812493,2,62,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,1,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,2,2,2,3,,1,1,2,2,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192742670,1.336703262,1,26,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133191706,0.493058205,1,38,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,2,3,3,2,,0,0,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159011094,2.11950423,2,39,3,5,1,,1,1,1,1,2,1,2,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,2,2,1,1,1,,1,2,2,,,,1,1,1,2,2,2,1,,4,3,3,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,1,2,,1,1,1,4,4,4,1,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,128913189,3.129531593,2,50,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,1,1,1,1,,0,0,2,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,173776566,2.841661283,1,15,1,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,2,,6,1,1,1,1,,,1,2,2,2,1,1,1,1,,,2,,,,,,,2,2,,,,,1,3,1,2,,,1,1,1,1,1,1,,1,1,4,4,4,1,1,1,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138257347,3.304691428,2,30,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,2,1,2,2,1,1,2,2,1,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,2,3,2,4,1,,1,1,4,2,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,181820500,3.59034182,2,43,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,2,2,1,1,1,1,1,2,,0,1,4,4,4,3,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,147865727,1.124497143,1,15,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138802921,2.331752606,1,30,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,177093241,1.232645512,1,39,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,167667267,0.501174046,2,29,3,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,,2,2,2,2,,5,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,143422200,1.638160506,1,56,3,5,1,,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,2,,1,1,1,3,2,,1,1,,2,1,2,1,,1,3,3,1,1,,,2,,,,1,1,1,1,,,1,2,1,2,,,1,1,2,2,2,2,2,2,,,,,,2,2,3,3,1,2,,1,1,1,3,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,145806891,0.347916091,1,25,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,3,3,,2,,1,0,4,4,4,2,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,191702807,2.531623224,1,24,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,190764135,1.238358393,2,27,2,1,1,,1,1,1,2,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,2,1,1,2,,1,1,2,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,1,1,4,4,4,4,1,5,1,1,1,1
